mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id
72	72	286	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	950
72	72	284	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	951
72	72	285	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	952
72	72	286	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	953
72	72	287	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	954
72	72	284	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	955
72	72	285	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	956
72	72	286	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	957
72	72	287	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	958
73	73	288	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	959
73	73	289	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	960
73	73	290	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	961
73	73	291	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	962
73	73	288	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	963
73	73	289	1.5	1/4	1/4	Chord	4/4	2	1	3/8			1/4	3/2	964
73	73	581/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	965
73	73	1163/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	966
73	73	291	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	967
73	73	288	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	968
73	73	289	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	969
73	73	290	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	970
73	73	291	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	971
74	74	292	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	972
74	74	294	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	973
74	74	295	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	974
74	74	292	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	975
74	74	293	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	976
74	74	294	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	977
74	74	292	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	978
74	74	294	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	979
75	75	296	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	980
75	75	297	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	981
75	75	298	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	982
75	75	299	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	983
75	75	299	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	984
75	75	296	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	985
75	75	298	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	986
76	76	300	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	987
76	76	301	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	988
76	76	302	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	989
76	76	303	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	990
76	76	300	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	991
76	76	301	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	992
76	76	302	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	993
76	76	303	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	994
76	76	300	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	995
76	76	302	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	996
77	77	304	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	997
77	77	305	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	998
77	77	306	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	999
77	77	304	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1000
77	77	305	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1001
77	77	306	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1002
77	77	304	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	1003
77	77	306	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1004
77	77	307	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1005
78	78	308	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1006
78	78	310	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	1007
78	78	308	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1008
78	78	309	2.0	1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	1009
78	78	311	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1010
78	78	308	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	1011
78	78	309	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	1012
78	78	310	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1013
79	79	312	4.0	0	0	Chord	4/4	1	1	1			1	1	1014
79	79	312	4.0	0	0	Chord	4/4	2	1	1			1	1	1015
79	79	312	4.0	0	0	Chord	4/4	4	1	1			1	1	1016
80	80	316	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1017
80	80	317	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1018
80	80	635/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1019
80	80	318	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1020
80	80	319	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1021
80	80	316	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1022
80	80	317	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1023
80	80	635/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1024
80	80	318	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1025
80	80	319	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1026
80	80	316	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	1027
80	80	317	0.5	1/4	1/4	Chord	4/4	3	1	1/8			1/8	1	1028
80	80	635/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1029
80	80	318	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	1030
80	80	319	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1031
80	80	316	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	1032
80	80	317	0.5	1/4	1/4	Chord	4/4	4	1	1/8			1/8	1	1033
80	80	635/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1034
80	80	318	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1035
80	80	319	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1036
80	80	316	1.0	0	0	Chord	4/4	5	1	1/4			1/4	1	1037
80	80	317	0.5	1/4	1/4	Chord	4/4	5	1	1/8			1/8	1	1038
80	80	635/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8			1/8	1	1039
80	80	318	1.0	1/2	1/2	Chord	4/4	5	1	1/4			1/4	1	1040
80	80	319	1.0	3/4	3/4	Chord	4/4	5	1	1/4			1/4	1	1041
81	81	320	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1042
81	81	643/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1043
81	81	322	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1044
81	81	323	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1045
81	81	320	1.5	0	0	Chord	4/4	2	1	3/8			1/4	3/2	1046
81	81	643/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1047
81	81	322	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1048
81	81	323	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1049
81	81	320	1.5	0	0	Chord	4/4	3	1	3/8			1/4	3/2	1050
81	81	643/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1051
81	81	322	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	1052
81	81	323	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1053
81	81	320	1.5	0	0	Chord	4/4	4	1	3/8			1/4	3/2	1054
81	81	643/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1055
81	81	322	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1056
81	81	323	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1057
81	81	320	1.5	0	0	Chord	4/4	5	1	3/8			1/4	3/2	1058
81	81	643/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8			1/8	1	1059
81	81	322	1.0	1/2	1/2	Chord	4/4	5	1	1/4			1/4	1	1060
81	81	323	1.0	3/4	3/4	Chord	4/4	5	1	1/4			1/4	1	1061
82	82	324	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1062
82	82	326	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	1063
82	82	324	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	1064
82	82	326	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1065
82	82	324	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	1066
82	82	326	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	1067
82	82	324	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	1068
82	82	326	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1069
82	82	324	2.0	0	0	Chord	4/4	5	1	1/2			1/2	1	1070
82	82	326	2.0	1/2	1/2	Chord	4/4	5	1	1/2			1/2	1	1071
83	83	328	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1072
83	83	657/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1073
83	83	329	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1074
83	83	330	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1075
83	83	331	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1076
83	83	328	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1077
83	83	657/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1078
83	83	329	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1079
83	83	330	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1080
83	83	331	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1081
83	83	328	0.5	0	0	Chord	4/4	3	1	1/8			1/8	1	1082
83	83	657/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8			1/8	1	1083
83	83	329	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	1084
83	83	330	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	1085
83	83	331	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1086
83	83	328	0.5	0	0	Chord	4/4	4	1	1/8			1/8	1	1087
83	83	657/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8			1/8	1	1088
83	83	329	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	1089
83	83	330	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1090
83	83	331	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1091
83	83	328	0.5	0	0	Chord	4/4	5	1	1/8			1/8	1	1092
83	83	657/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8			1/8	1	1093
83	83	329	1.0	1/4	1/4	Chord	4/4	5	1	1/4			1/4	1	1094
83	83	330	1.0	1/2	1/2	Chord	4/4	5	1	1/4			1/4	1	1095
83	83	331	1.0	3/4	3/4	Chord	4/4	5	1	1/4			1/4	1	1096
84	84	332	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1097
84	84	667/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1098
84	84	334	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1099
84	84	335	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1100
84	84	332	1.5	0	0	Chord	4/4	2	1	3/8			1/4	3/2	1101
84	84	667/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1102
84	84	334	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1103
84	84	335	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1104
84	84	332	1.5	0	0	Chord	4/4	3	1	3/8			1/4	3/2	1105
84	84	667/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8			1/8	1	1106
84	84	334	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	1107
84	84	335	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1108
84	84	332	1.5	0	0	Chord	4/4	4	1	3/8			1/4	3/2	1109
84	84	667/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1110
84	84	334	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1111
84	84	335	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1112
84	84	332	1.5	0	0	Chord	4/4	5	1	3/8			1/4	3/2	1113
84	84	667/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8			1/8	1	1114
84	84	334	1.0	1/2	1/2	Chord	4/4	5	1	1/4			1/4	1	1115
84	84	335	1.0	3/4	3/4	Chord	4/4	5	1	1/4			1/4	1	1116
85	85	336	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1117
85	85	338	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1118
85	85	339	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1119
85	85	336	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	1120
85	85	338	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1121
85	85	336	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	1122
85	85	338	1.0	1/2	1/2	Chord	4/4	3	1	1/4			1/4	1	1123
85	85	339	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1124
85	85	336	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	1125
85	85	338	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1126
85	85	339	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1127
85	85	336	2.0	0	0	Chord	4/4	5	1	1/2			1/2	1	1128
85	85	338	1.0	1/2	1/2	Chord	4/4	5	1	1/4			1/4	1	1129
85	85	339	1.0	3/4	3/4	Chord	4/4	5	1	1/4			1/4	1	1130
86	86	340	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1131
86	86	341	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1132
86	86	342	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1133
86	86	343	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1134
86	86	343	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1135
86	86	340	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	1136
86	86	341	2.0	1/4	1/4	Chord	4/4	3	1	1/2			1/2	1	1137
86	86	343	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1138
86	86	340	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	1139
86	86	342	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1140
86	86	340	1.0	0	0	Chord	4/4	5	1	1/4			1/4	1	1141
86	86	341	1.0	1/4	1/4	Chord	4/4	5	1	1/4			1/4	1	1142
86	86	342	1.0	1/2	1/2	Chord	4/4	5	1	1/4			1/4	1	1143
86	86	343	1.0	3/4	3/4	Chord	4/4	5	1	1/4			1/4	1	1144
87	87	344	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1145
87	87	345	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1146
87	87	346	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1147
87	87	347	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1148
87	87	344	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1149
87	87	345	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1150
87	87	346	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1151
87	87	347	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1152
87	87	344	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	1153
87	87	345	2.0	1/4	1/4	Chord	4/4	3	1	1/2			1/2	1	1154
87	87	347	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1155
87	87	344	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	1156
87	87	346	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1157
87	87	344	1.0	0	0	Chord	4/4	5	1	1/4			1/4	1	1158
87	87	345	1.0	1/4	1/4	Chord	4/4	5	1	1/4			1/4	1	1159
87	87	346	1.0	1/2	1/2	Chord	4/4	5	1	1/4			1/4	1	1160
87	87	347	1.0	3/4	3/4	Chord	4/4	5	1	1/4			1/4	1	1161
88	88	348	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1162
88	88	699/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1163
88	88	350	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1164
88	88	351	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1165
88	88	348	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1166
88	88	349	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1167
88	88	350	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1168
88	88	351	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1169
88	88	348	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	1170
88	88	349	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	1171
88	88	350	1.5	1/2	1/2	Chord	4/4	3	1	3/8			1/4	3/2	1172
88	88	703/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1173
88	88	348	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	1174
88	88	349	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	1175
88	88	350	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1176
88	88	351	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1177
88	88	348	1.0	0	0	Chord	4/4	5	1	1/4			1/4	1	1178
88	88	349	1.0	1/4	1/4	Chord	4/4	5	1	1/4			1/4	1	1179
88	88	350	1.0	1/2	1/2	Chord	4/4	5	1	1/4			1/4	1	1180
88	88	351	1.0	3/4	3/4	Chord	4/4	5	1	1/4			1/4	1	1181
89	89	352	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1182
89	89	354	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	1183
89	89	352	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	1184
89	89	354	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1185
89	89	352	2.0	0	0	Chord	4/4	3	1	1/2			1/2	1	1186
89	89	354	2.0	1/2	1/2	Chord	4/4	3	1	1/2			1/2	1	1187
89	89	352	2.0	0	0	Chord	4/4	4	1	1/2			1/2	1	1188
89	89	354	2.0	1/2	1/2	Chord	4/4	4	1	1/2			1/2	1	1189
89	89	352	2.0	0	0	Chord	4/4	5	1	1/2			1/2	1	1190
89	89	354	2.0	1/2	1/2	Chord	4/4	5	1	1/2			1/2	1	1191
90	90	356	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	1192
90	90	358	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1193
90	90	356	3.0	0	0	Chord	4/4	3	1	3/4			1/2	3/2	1194
90	90	359	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1195
90	90	359	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1196
90	90	357	1.0	1/4	1/4	Chord	4/4	5	1	1/4			1/4	1	1197
90	90	358	1.0	1/2	1/2	Chord	4/4	5	1	1/4			1/4	1	1198
90	90	359	1.0	3/4	3/4	Chord	4/4	5	1	1/4			1/4	1	1199
91	91	361	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1200
91	91	362	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1201
91	91	363	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1202
91	91	360	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	1203
91	91	362	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1204
91	91	360	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	1205
91	91	361	2.0	1/4	1/4	Chord	4/4	3	1	1/2			1/2	1	1206
91	91	363	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1207
91	91	360	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	1208
91	91	361	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	1209
91	91	362	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1210
91	91	363	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1211
91	91	360	1.0	0	0	Chord	4/4	5	1	1/4			1/4	1	1212
91	91	361	1.0	1/4	1/4	Chord	4/4	5	1	1/4			1/4	1	1213
91	91	362	1.0	1/2	1/2	Chord	4/4	5	1	1/4			1/4	1	1214
91	91	363	1.0	3/4	3/4	Chord	4/4	5	1	1/4			1/4	1	1215
92	92	364	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1216
92	92	365	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1217
92	92	366	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1218
92	92	367	1.0	3/4	3/4	Chord	4/4	1	1	1/4			1/4	1	1219
92	92	364	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	1220
92	92	366	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1221
92	92	367	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1222
92	92	364	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	1223
92	92	365	2.0	1/4	1/4	Chord	4/4	3	1	1/2			1/2	1	1224
92	92	367	1.0	3/4	3/4	Chord	4/4	3	1	1/4			1/4	1	1225
92	92	364	1.0	0	0	Chord	4/4	4	1	1/4			1/4	1	1226
92	92	365	1.0	1/4	1/4	Chord	4/4	4	1	1/4			1/4	1	1227
92	92	366	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1228
92	92	367	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1229
92	92	364	1.0	0	0	Chord	4/4	5	1	1/4			1/4	1	1230
92	92	365	1.0	1/4	1/4	Chord	4/4	5	1	1/4			1/4	1	1231
92	92	366	1.0	1/2	1/2	Chord	4/4	5	1	1/4			1/4	1	1232
92	92	367	1.0	3/4	3/4	Chord	4/4	5	1	1/4			1/4	1	1233
93	93	368	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1234
93	93	370	2.0	1/2	1/2	Chord	4/4	1	1	1/2			1/2	1	1235
93	93	368	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	1236
93	93	370	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1237
93	93	371	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1238
93	93	368	1.0	0	0	Chord	4/4	3	1	1/4			1/4	1	1239
93	93	369	1.0	1/4	1/4	Chord	4/4	3	1	1/4			1/4	1	1240
93	93	370	1.5	1/2	1/2	Chord	4/4	3	1	3/8			1/4	3/2	1241
93	93	743/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8			1/8	1	1242
93	93	368	1.5	0	0	Chord	4/4	4	1	3/8			1/4	3/2	1243
93	93	739/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8			1/8	1	1244
93	93	370	1.0	1/2	1/2	Chord	4/4	4	1	1/4			1/4	1	1245
93	93	371	1.0	3/4	3/4	Chord	4/4	4	1	1/4			1/4	1	1246
93	93	368	2.0	0	0	Chord	4/4	5	1	1/2			1/2	1	1247
93	93	370	2.0	1/2	1/2	Chord	4/4	5	1	1/2			1/2	1	1248
94	94	372	4.0	0	0	Chord	4/4	1	1	1			1	1	1249
94	94	372	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1250
94	94	373	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1251
94	94	747/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1252
94	94	374	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1253
94	94	372	4.0	0	0	Chord	4/4	3	1	1			1	1	1254
94	94	372	4.0	0	0	Chord	4/4	4	1	1			1	1	1255
94	94	372	4.0	0	0	Chord	4/4	5	1	1			1	1	1256
95	95	376	4.0	0	0	Chord	4/4	1	1	1			1	1	1257
95	95	376	4.0	0	0	Chord	4/4	2	1	1			1	1	1258
95	95	376	4.0	0	0	Chord	4/4	3	1	1			1	1	1259
95	95	376	4.0	0	0	Chord	4/4	4	1	1			1	1	1260
95	95	376	4.0	0	0	Chord	4/4	5	1	1			1	1	1261
