mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
1	1	0	0	0.0	0	0	Tempo	4/4	1	1	0				𝅘𝅥=104	104.0	𝅘𝅥	104.0	0.0
1	1	3	3	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	0					
1	1	3	3	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	1					
1	1	1	1	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	2					
1	1	2	2	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	3					
1	1	3	3	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	4					
2	2	5	5	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	5					
2	2	6	6	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	6					
2	2	4	4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	7					
2	2	5	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	8					
2	2	6	6	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	9					
2	2	15/2	15/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	10					
2	2	4	4	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	11					
2	2	5	5	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	12					
2	2	6	6	0.75	1/2	1/2	Chord	4/4	3	1	3/16	1/8	3/2	13					
2	2	27/4	27/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	14					
2	2	7	7	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	15					
2	2	4	4	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	16					
2	2	6	6	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	17					
2	2	4	4	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	18					
2	2	5	5	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	19					
2	2	6	6	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	20					
3	3	8	8	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	21					
3	3	11	11	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	22					
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	23					
3	3	8	8	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	24					
3	3	10	10	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	25					
3	3	8	8	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	26					
3	3	9	9	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	27					
3	3	10	10	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	28					
3	3	8	8	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	29					
3	3	9	9	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	30					
3	3	10	10	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	31					
3	3	8	8	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	32					
3	3	9	9	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	33					
3	3	10	10	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	34					
4	4	12	12	4.0	0	0	Chord	4/4	1	1	1	1	1	35					
4	4	12	12	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	36					
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	37					
4	4	12	12	4.0	0	0	Chord	4/4	3	1	1	1	1	38					
4	4	12	12	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	39					
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	40					
4	4	14	14	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	41					
4	4	12	12	4.0	0	0	Chord	4/4	5	1	1	1	1	42					
5	5	16	16	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	43					
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	44					
5	5	16	16	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	45					
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	46					
5	5	16	16	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	47					
5	5	19	19	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	48					
5	5	16	16	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	49					
5	5	19	19	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	50					
5	5	16	16	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	51					
5	5	19	19	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	52					
6	6	20	20	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	53					
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	54					
6	6	22	22	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	55					
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	56					
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	57					
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	58					
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	59					
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	60					
6	6	20	20	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	61					
6	6	21	21	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	62					
6	6	22	22	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	63					
6	6	23	23	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	64					
6	6	20	20	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	65					
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	66					
6	6	22	22	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	67					
6	6	23	23	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	68					
6	6	20	20	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	69					
6	6	21	21	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	70					
6	6	22	22	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	71					
6	6	23	23	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	72					
7	7	24	24	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	73					
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	74					
7	7	26	26	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	75					
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	76					
7	7	24	24	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	77					
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	78					
7	7	26	26	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	79					
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	80					
7	7	24	24	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	81					
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	82					
7	7	26	26	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	83					
7	7	27	27	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	84					
7	7	24	24	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	85					
7	7	25	25	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	86					
7	7	26	26	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	87					
7	7	27	27	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	88					
7	7	24	24	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	89					
7	7	25	25	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	90					
7	7	26	26	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	91					
7	7	27	27	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	92					
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	93					
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	94					
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	95					
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	96					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	97					
8	8	28	28	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	98					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	99					
8	8	28	28	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	100					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	101					
8	8	28	28	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	102					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	103					
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1	1	1	104					
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	105					
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	106					
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	107					
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	108					
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	109					
9	9	32	32	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	110					
9	9	33	33	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	111					
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	112					
9	9	34	34	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	113					
9	9	35	35	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	114					
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	115					
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	116					
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	117					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	118					
10	10	36	36	4.0	0	0	Chord	4/4	2	1	1	1	1	119					
10	10	36	36	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	120					
10	10	39	39	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	121					
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	122					
10	10	36	36	4.0	0	0	Chord	4/4	5	1	1	1	1	123					
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	124					
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	125					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	126					
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	127					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	128					
11	11	40	40	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	129					
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	130					
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	131					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	132					
11	11	40	40	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	133					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	134					
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	135					
12	12	45	45	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	136					
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	137					
12	12	44	44	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	138					
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	139					
12	12	44	44	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	140					
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	141					
12	12	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	142					
12	12	46	46	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	143					
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	144					
12	12	44	44	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	145					
12	12	46	46	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	146					
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	147					
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	148					
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	149					
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	150					
13	13	49	49	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	151					
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	152					
13	13	48	48	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	153					
13	13	49	49	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	154					
13	13	50	50	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	155					
13	13	51	51	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	156					
13	13	48	48	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	157					
13	13	49	49	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	158					
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	159					
13	13	48	48	4.0	0	0	Chord	4/4	5	1	1	1	1	160					
14	14	52	52	4.0	0	0	Chord	4/4	1	1	1	1	1	161					
14	14	52	52	4.0	0	0	Chord	4/4	2	1	1	1	1	162					
14	14	52	52	4.0	0	0	Chord	4/4	3	1	1	1	1	163					
14	14	52	52	4.0	0	0	Chord	4/4	4	1	1	1	1	164					
14	14	52	52	4.0	0	0	Chord	4/4	5	1	1	1	1	165					
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	166					
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	167					
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	168					
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	169					
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	170					
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	171					
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	172					
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	173					
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	174					
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	175					
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	176					
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	177					
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	178					
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	179					
16	16	60	60	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	180					
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	181					
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	182					
16	16	62	62	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	183					
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	184					
16	16	60	60	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	185					
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	186					
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	187					
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	188					
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	189					
17	17	64	64	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	190					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	191					
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	192					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	193					
17	17	64	64	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	194					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	195					
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	196					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	197					
17	17	64	64	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	198					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	199					
17	17	65	65	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	200					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	201					
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	202					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	203					
18	18	71	71	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	204					
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	205					
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	206					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	207					
18	18	70	70	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	208					
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	209					
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	210					
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	211					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	212					
18	18	70	70	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	213					
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	214					
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	215					
19	19	72	72	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	216					
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	217					
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	218					
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	219					
19	19	73	73	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	220					
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	221					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	222					
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	223					
19	19	73	73	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	224					
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	225					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	226					
20	20	76	76	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	227					
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	228					
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	229					
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	230					
20	20	76	76	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	231					
20	20	77	77	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	232					
20	20	78	78	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	233					
20	20	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	234					
20	20	76	76	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	235					
20	20	77	77	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	236					
20	20	78	78	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	237					
20	20	79	79	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	238					
21	21	80	80	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	239					
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	240					
21	21	80	80	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	241					
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	242					
21	21	80	80	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	243					
21	21	83	83	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	244					
22	22	85	85	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	245					
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	246					
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	247					
22	22	85	85	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	248					
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	249					
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	250					
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	251					
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	252					
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	253					
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	254					
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	255					
23	23	90	90	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	256					
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	257					
24	24	93	93	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	258					
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	259					
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	260					
24	24	92	92	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	261					
24	24	93	93	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	262					
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	263					
24	24	95	95	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	264					
24	24	93	93	1.5	1/4	1/4	Chord	4/4	4	1	3/8	1/4	3/2	265					
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	266					
24	24	95	95	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	267					
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	268					
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	269					
25	25	98	98	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	270					
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	271					
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	272					
25	25	96	96	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	273					
25	25	97	97	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	274					
25	25	98	98	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	275					
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	276					
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	277					
25	25	96	96	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	278					
25	25	97	97	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	279					
25	25	98	98	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	280					
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	281					
25	25	99	99	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	282					
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	283					
26	26	101	101	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	284					
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	285					
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	286					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	287					
26	26	100	100	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	288					
26	26	101	101	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	289					
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	290					
26	26	102	102	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	291					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	292					
26	26	100	100	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	293					
26	26	101	101	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	294					
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	295					
26	26	102	102	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	296					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	297					
27	27	105	105	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	298					
27	27	106	106	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	299					
27	27	107	107	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	300					
27	27	105	105	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	301					
27	27	106	106	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	302					
27	27	107	107	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	303					
